"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV13248"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13249"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13250"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13251"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13252"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13253"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13254"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13255"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13256"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13257"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13258"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13259"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13260"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13261"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13262"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13263"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13264"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13265"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13266"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13267"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13268"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13269"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13270"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13271"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13272"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13273"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13274"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13275"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13276"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13277"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13278"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13279"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13280"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13281"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13282"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13283"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13284"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13285"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13286"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13287"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13288"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13289"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13290"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13291"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13292"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13293"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13294"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13295"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13296"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13297"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13298"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13299"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13300"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13301"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13302"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13303"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13304"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13305"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13306"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13307"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13308"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13309"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13310"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13311"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13312"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13313"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13314"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13315"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13316"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13317"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13318"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13319"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13320"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13321"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13322"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13323"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13324"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13325"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13326"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13327"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13328"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13329"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13330"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13331"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13332"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13333"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13334"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13335"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13336"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13337"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13338"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13339"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13340"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13341"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13342"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13343"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13344"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13345"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13346"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13347"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13348"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13349"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13350"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13351"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13352"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13353"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13354"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13355"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13356"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13357"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Hippolytidae"	"Thoralus"	"Thoralus_cranchii"
"ASV13358"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV13359"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13360"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13361"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13362"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13363"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13364"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13365"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13366"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13367"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13368"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Hippolytidae"	"Thoralus"	"Thoralus_cranchii"
"ASV13369"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13370"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13371"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13372"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13373"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13374"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13375"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13376"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13377"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13378"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13379"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13380"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13381"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13382"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13383"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13384"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13385"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13386"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13387"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13388"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13389"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13390"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13391"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13392"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13393"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13394"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13395"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13396"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13397"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13398"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13399"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13400"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13401"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13402"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13403"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13404"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13405"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13406"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13407"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13408"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13409"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13410"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Terebellidae"	"Nicolea"	"Nicolea_zostericola"
"ASV13411"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13412"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13413"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13414"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13415"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13416"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13417"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13418"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13419"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13420"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13421"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13422"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13423"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13424"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13425"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13426"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13427"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13428"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13429"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13430"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13431"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Scytosiphonaceae"	"Hapterophycus"	"Hapterophycus_canaliculatus"
"ASV13432"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13433"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13434"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13435"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13436"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13437"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13438"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13439"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13440"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13441"	"Eukaryota"	"Porifera"	"Demospongiae"	"Suberitida"	"Topsentia"	"Topsentia"	"Topsentia_ophiraphidites"
"ASV13442"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13443"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13444"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13445"	"Eukaryota"	"Chordata"	NA	NA	NA	NA	NA
"ASV13446"	"Eukaryota"	"Chordata"	"Mammalia"	"Primates"	"Hominidae"	"Homo"	"Homo_sapiens"
"ASV13447"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13448"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13449"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13450"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13451"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13452"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13453"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13454"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13455"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13456"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13457"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13458"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13459"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13460"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13461"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13462"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13463"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13464"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13465"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Pectinariidae"	"Pectinaria"	"Pectinaria_koreni"
"ASV13466"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13467"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	"Naviculales"	"Berkeleyaceae"	"Berkeleya"	"Berkeleya_fennica"
"ASV13468"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13469"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Phyllodocidae"	"Phyllodoce"	"Phyllodoce_longipes"
"ASV13470"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13471"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	NA	NA	NA	NA
"ASV13472"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13473"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13474"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13475"	"Eukaryota"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	NA	NA	NA
"ASV13476"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13477"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13478"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13479"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Porcellanidae"	"Pisidia"	"Pisidia_longicornis"
"ASV13480"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Porcellanidae"	"Pisidia"	"Pisidia_longicornis"
"ASV13481"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13482"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV13483"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13484"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13485"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV13486"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13487"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13488"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13489"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Callithamniaceae"	"Callithamnion"	"Callithamnion_corymbosum"
"ASV13490"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Bugulidae"	"Bugula"	"Bugula_neritina"
"ASV13491"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Ctenodrilidae"	"Ctenodrilus"	"Ctenodrilus_serratus"
"ASV13492"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13493"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13494"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13495"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13496"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13497"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13498"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13499"	"Eukaryota"	"Arthropoda"	"Insecta"	NA	NA	NA	NA
"ASV13500"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13501"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13502"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13503"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13504"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13505"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV13506"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13507"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV13508"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13509"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13510"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13511"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13512"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13513"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13514"	"Eukaryota"	"Porifera"	"Demospongiae"	"Dendroceratida"	"Dictyodendrillidae"	"Igernella"	"Igernella_notabilis"
"ASV13515"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13516"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13517"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Syllidae"	"Amblyosyllis"	"Amblyosyllis_idae"
"ASV13518"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13519"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13520"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13521"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Terebellidae"	"Eupolymnia"	"Eupolymnia_nebulosa"
"ASV13522"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13523"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13524"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13525"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13526"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13527"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13528"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13529"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13530"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13531"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV13532"	"Eukaryota"	"Echinodermata"	"Ophiuroidea"	"Ophiurida"	"Ophiotrichidae"	"Ophiothrix"	"Ophiothrix_fragilis"
"ASV13533"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13534"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13535"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13536"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13537"	"Eukaryota"	"Porifera"	"Demospongiae"	"Poecilosclerida"	NA	NA	NA
"ASV13538"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13539"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13540"	"Eukaryota"	"Porifera"	"Demospongiae"	"Poecilosclerida"	NA	NA	NA
"ASV13541"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Dotidae"	"Doto"	"Doto_coronata"
"ASV13542"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV13543"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13544"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13545"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13546"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13547"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13548"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13549"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13550"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13551"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13552"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13553"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13554"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13555"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13556"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13557"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13558"	"Eukaryota"	"Chordata"	"Actinopteri"	"Gobiiformes"	"Gobiidae"	"Gobius"	"Gobius_niger"
"ASV13559"	"Eukaryota"	"Chordata"	"Actinopteri"	"Gobiiformes"	"Gobiidae"	"Gobius"	"Gobius_niger"
"ASV13560"	"Eukaryota"	"Chordata"	"Actinopteri"	"Gobiiformes"	"Gobiidae"	"Gobius"	"Gobius_niger"
"ASV13561"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13562"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13563"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13564"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13565"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13566"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13567"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13568"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13569"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	"Naviculales"	NA	NA	NA
"ASV13570"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13571"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13572"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Syllidae"	"Myrianida"	"Myrianida_rubropunctata"
"ASV13573"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13574"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13575"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13576"	"Eukaryota"	"Ascomycota"	"Arthoniomycetes"	"Arthoniales"	"Arthoniaceae"	NA	NA
"ASV13577"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13578"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13579"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13580"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13581"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13582"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13583"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13584"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13585"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13586"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13587"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13588"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13589"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Harpacticoida"	"Laophontidae"	"Laophonte"	"Laophonte_longicaudata"
"ASV13590"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13591"	"Eukaryota"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	NA	NA	NA
"ASV13592"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13593"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13594"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13595"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13596"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13597"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13598"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13599"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13600"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13601"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13602"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13603"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Ischyrocerus"	"Ischyrocerus_anguipes_2"
"ASV13604"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13605"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13606"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13607"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13608"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13609"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13610"	"Eukaryota"	NA	NA	NA	NA	NA	NA
